,sc_id,msnv_id,intervention,seg_start_stamp,trigger_start_stamp,seg_end_stamp,trigger_delay,numfixations,timetofirstfixation,trigger_to_fixation_time
601,34,66,66_ref_101_rule,982682,1008668.0,1083361,25986.0,5.0,73248.0,47262.0
602,34,66,66_ref_100_rule,982682,1021707.0,1083361,39025.0,14.0,81834.0,42809.0
603,34,74,74_ref_101_rule,1099800,1125150.0,1167079,25350.0,6.0,38350.0,13000.0
604,34,9,9_ref_101_rule,1179454,1201373.0,1251812,21919.0,5.0,43694.0,21775.0
605,34,9,9_ref_100_rule,1179454,1209134.0,1251812,29680.0,7.0,46851.0,17171.0
606,34,62,62_ref_100_rule,1279401,1303126.0,1350593,23725.0,6.0,58542.0,34817.0
607,34,62,62_ref_101_rule,1279401,1312785.0,1350593,33384.0,4.0,62290.0,28906.0
608,34,72,72_ref_100_rule,1425000,1439428.0,1502563,14428.0,7.0,34510.0,20082.0
609,34,72,72_ref_102_rule,1425000,1448196.0,1502563,23196.0,5.0,60616.0,37420.0
610,34,3,3_ref_106_rule,1528528,1543529.0,1639333,15001.0,3.0,93850.0,78849.0
611,34,3,3_ref_101_rule,1528528,1562681.0,1639333,34153.0,1.0,97473.0,63320.0
612,34,3,3_ref_100_rule,1528528,1566644.0,1639333,38116.0,3.0,96049.0,57933.0
613,34,3,3_ref_105_rule,1528528,1578027.0,1639333,49499.0,5.0,97997.0,48498.0
614,34,3,3_ref_102_rule,1528528,1604797.0,1639333,76269.0,3.0,101212.0,24943.0
615,34,3,3_ref_104_rule,1528528,1607328.0,1639333,78800.0,1.0,105301.0,26501.0
616,35,11,11_ref_101_rule,127413,134139.0,156027,6726.0,2.0,8528.0,1802.0
617,35,62,62_ref_100_rule,178703,196707.0,242134,18004.0,4.0,24283.0,6279.0
618,35,62,62_ref_101_rule,178703,200238.0,242134,21535.0,3.0,23526.0,1991.0
619,35,76,76_ref_101_rule,268699,279359.0,315233,10660.0,,,
620,35,76,76_ref_100_rule,268699,312592.0,315233,43893.0,,,
621,35,74,74_ref_101_rule,332130,344534.0,353790,12404.0,5.0,12583.0,179.0
622,35,28,28_ref_100_rule,370603,377759.0,404197,7156.0,4.0,24825.0,17669.0
623,35,28,28_ref_101_rule,370603,381705.0,404197,11102.0,5.0,25308.0,14206.0
624,35,28,28_ref_104_rule,370603,388800.0,404197,18197.0,2.0,21577.0,3380.0
625,35,3,3_ref_106_rule,421618,432075.0,512987,10457.0,2.0,22043.0,11586.0
626,35,3,3_ref_101_rule,421618,464308.0,512987,42690.0,3.0,48217.0,5527.0
627,35,3,3_ref_100_rule,421618,476473.0,512987,54855.0,2.0,89487.0,34632.0
628,35,3,3_ref_105_rule,421618,483210.0,512987,61592.0,0.0,-1.0,
629,35,3,3_ref_102_rule,421618,495042.0,512987,73424.0,1.0,79702.0,6278.0
630,35,3,3_ref_104_rule,421618,506966.0,512987,85348.0,1.0,87580.0,2232.0
631,35,66,66_ref_101_rule,550261,568876.0,594472,18615.0,6.0,30745.0,12130.0
632,35,66,66_ref_100_rule,550261,577894.0,594472,27633.0,9.0,28514.0,881.0
633,35,72,72_ref_102_rule,605889,612092.0,650466,6203.0,2.0,20744.0,14541.0
634,35,72,72_ref_100_rule,605889,637448.0,650466,31559.0,1.0,35950.0,4391.0
635,35,27,27_ref_103_rule,671927,694712.0,726697,22785.0,23.0,27123.0,4338.0
636,35,27,27_ref_102_rule,671927,710408.0,726697,38481.0,4.0,39755.0,1274.0
637,35,27,27_ref_104_rule,671927,713772.0,726697,41845.0,5.0,44669.0,2824.0
638,35,60,60_ref_101_rule,743677,748162.0,761065,4485.0,2.0,11983.0,7498.0
639,35,60,60_ref_100_rule,743677,755390.0,761065,11713.0,8.0,13224.0,1511.0
640,35,30,30_ref_100_rule,772973,777780.0,800254,4807.0,13.0,15206.0,10399.0
641,35,20,20_ref_100_rule,824645,830181.0,848695,5536.0,3.0,21685.0,16149.0
642,35,20,20_ref_101_rule,824645,839341.0,848695,14696.0,2.0,17272.0,2576.0
643,35,5,5_ref_100_rule,865875,882924.0,948717,17049.0,3.0,17871.0,822.0
644,35,5,5_ref_101_rule,865875,902375.0,948717,36500.0,0.0,-1.0,
645,35,5,5_ref_103_rule,865875,907937.0,948717,42062.0,11.0,45127.0,3065.0
646,35,5,5_ref_104_rule,865875,919511.0,948717,53636.0,3.0,67628.0,13992.0
647,35,9,9_ref_101_rule,986532,1007160.0,1029161,20628.0,4.0,30704.0,10076.0
648,35,9,9_ref_100_rule,986532,1013963.0,1029161,27431.0,3.0,31712.0,4281.0
649,37,30,30_ref_100_rule,163986,179771.0,204233,15785.0,9.0,21452.0,5667.0
650,37,9,9_ref_101_rule,226593,247137.0,270529,20544.0,3.0,35225.0,14681.0
651,37,9,9_ref_100_rule,226593,256721.0,270529,30128.0,4.0,30937.0,809.0
652,37,62,62_ref_100_rule,300475,325353.0,352439,24878.0,5.0,44561.0,19683.0
653,37,62,62_ref_101_rule,300475,332139.0,352439,31664.0,2.0,46101.0,14437.0
654,37,28,28_ref_100_rule,382310,393642.0,445957,11332.0,1.0,59009.0,47677.0
655,37,28,28_ref_101_rule,382310,396815.0,445957,14505.0,1.0,16605.0,2100.0
656,37,28,28_ref_104_rule,382310,407324.0,445957,25014.0,2.0,61507.0,36493.0
657,37,28,28_ref_103_rule,382310,415326.0,445957,33016.0,5.0,36658.0,3642.0
658,37,60,60_ref_101_rule,464528,474415.0,502817,9887.0,8.0,12783.0,2896.0
659,37,60,60_ref_100_rule,464528,490478.0,502817,25950.0,7.0,28821.0,2871.0
660,37,20,20_ref_100_rule,520821,528307.0,582445,7486.0,3.0,17521.0,10035.0
661,37,20,20_ref_101_rule,520821,554595.0,582445,33774.0,12.0,46476.0,12702.0
662,37,72,72_ref_100_rule,595369,603675.0,631619,8306.0,2.0,21944.0,13638.0
663,37,72,72_ref_102_rule,595369,611336.0,631619,15967.0,0.0,-1.0,
664,37,11,11_ref_101_rule,650248,667693.0,703877,17445.0,4.0,41321.0,23876.0
665,37,76,76_ref_101_rule,725321,735966.0,763944,10645.0,,,
666,37,76,76_ref_100_rule,725321,749998.0,763944,24677.0,,,
667,37,74,74_ref_101_rule,780124,803015.0,812576,22891.0,0.0,-1.0,
668,37,3,3_ref_106_rule,824709,838080.0,919643,13371.0,5.0,76746.0,63375.0
669,37,3,3_ref_101_rule,824709,857075.0,919643,32366.0,1.0,86365.0,53999.0
670,37,3,3_ref_100_rule,824709,874403.0,919643,49694.0,2.0,75905.0,26211.0
671,37,3,3_ref_105_rule,824709,878433.0,919643,53724.0,4.0,76022.0,22298.0
672,37,3,3_ref_102_rule,824709,885952.0,919643,61243.0,0.0,-1.0,
673,37,3,3_ref_104_rule,824709,893930.0,919643,69221.0,0.0,-1.0,
674,37,27,27_ref_103_rule,946799,959963.0,994765,13164.0,2.0,25615.0,12451.0
675,37,27,27_ref_102_rule,946799,980172.0,994765,33373.0,0.0,-1.0,
676,37,27,27_ref_104_rule,946799,983670.0,994765,36871.0,8.0,39597.0,2726.0
677,37,66,66_ref_101_rule,1008997,1032882.0,1053741,23885.0,2.0,35000.0,11115.0
678,37,66,66_ref_100_rule,1008997,1047771.0,1053741,38774.0,7.0,39464.0,690.0
679,37,5,5_ref_100_rule,1062693,1085850.0,1166171,23157.0,9.0,85724.0,62567.0
680,37,5,5_ref_101_rule,1062693,1094760.0,1166171,32067.0,0.0,-1.0,
681,37,5,5_ref_103_rule,1062693,1101339.0,1166171,38646.0,15.0,92943.0,54297.0
682,37,5,5_ref_104_rule,1062693,1108766.0,1166171,46073.0,1.0,95317.0,49244.0
683,38,28,28_ref_104_rule,161195,193891.0,219230,32696.0,2.0,47184.0,14488.0
684,38,72,72_ref_100_rule,244778,260340.0,301698,15562.0,7.0,35326.0,19764.0
685,38,72,72_ref_102_rule,244778,271456.0,301698,26678.0,0.0,-1.0,
686,38,5,5_ref_100_rule,330936,362652.0,454091,31716.0,2.0,35358.0,3642.0
687,38,5,5_ref_101_rule,330936,388857.0,454091,57921.0,0.0,-1.0,
688,38,5,5_ref_103_rule,330936,394786.0,454091,63850.0,17.0,65138.0,1288.0
689,38,5,5_ref_104_rule,330936,410282.0,454091,79346.0,4.0,95450.0,16104.0
690,38,66,66_ref_101_rule,491698,528473.0,571509,36775.0,1.0,49582.0,12807.0
691,38,20,20_ref_101_rule,593253,604964.0,650280,11711.0,16.0,23142.0,11431.0
692,38,9,9_ref_101_rule,664312,692412.0,745572,28100.0,2.0,61731.0,33631.0
693,38,9,9_ref_100_rule,664312,714554.0,745572,50242.0,14.0,63547.0,13305.0
694,38,27,27_ref_103_rule,767789,785241.0,844902,17452.0,2.0,26599.0,9147.0
695,38,27,27_ref_102_rule,767789,805433.0,844902,37644.0,7.0,42895.0,5251.0
696,38,27,27_ref_104_rule,767789,818498.0,844902,50709.0,3.0,52205.0,1496.0
697,38,74,74_ref_101_rule,857260,868168.0,904002,10908.0,0.0,-1.0,
698,38,3,3_ref_106_rule,919192,928529.0,1068537,9337.0,3.0,125321.0,115984.0
699,38,3,3_ref_101_rule,919192,964610.0,1068537,45418.0,3.0,124263.0,78845.0
700,38,3,3_ref_100_rule,919192,979773.0,1068537,60581.0,6.0,126037.0,65456.0
701,38,3,3_ref_105_rule,919192,994936.0,1068537,75744.0,5.0,130234.0,54490.0
702,38,3,3_ref_102_rule,919192,1021774.0,1068537,102582.0,7.0,103769.0,1187.0
703,38,3,3_ref_104_rule,919192,1026695.0,1068537,107503.0,4.0,114895.0,7392.0
704,38,30,30_ref_100_rule,1101590,1107499.0,1144401,5909.0,,,
705,38,62,62_ref_100_rule,1168235,1189535.0,1255549,21300.0,15.0,23333.0,2033.0
706,38,62,62_ref_101_rule,1168235,1218213.0,1255549,49978.0,1.0,79436.0,29458.0
707,38,60,60_ref_100_rule,1278599,1293738.0,1324551,15139.0,23.0,15956.0,817.0
708,38,76,76_ref_101_rule,1350333,1361028.0,1424805,10695.0,,,
709,38,76,76_ref_100_rule,1350333,1383577.0,1424805,33244.0,,,
710,38,11,11_ref_101_rule,1435689,1448394.0,1473930,12705.0,7.0,14357.0,1652.0
711,39,66,66_ref_101_rule,250523,272220.0,313338,21697.0,3.0,51357.0,29660.0
712,39,66,66_ref_100_rule,250523,298816.0,313338,48293.0,3.0,49342.0,1049.0
713,39,60,60_ref_101_rule,339954,345289.0,374696,5335.0,6.0,5987.0,652.0
714,39,60,60_ref_100_rule,339954,359012.0,374696,19058.0,7.0,19828.0,770.0
715,39,3,3_ref_106_rule,392892,407666.0,499585,14774.0,5.0,38490.0,23716.0
716,39,3,3_ref_101_rule,392892,425294.0,499585,32402.0,1.0,33219.0,817.0
717,39,3,3_ref_100_rule,392892,455230.0,499585,62338.0,2.0,63623.0,1285.0
718,39,3,3_ref_105_rule,392892,466846.0,499585,73954.0,2.0,75265.0,1311.0
719,39,3,3_ref_102_rule,392892,481501.0,499585,88609.0,1.0,91837.0,3228.0
720,39,3,3_ref_104_rule,392892,490711.0,499585,97819.0,0.0,-1.0,
721,39,74,74_ref_101_rule,535725,555295.0,576713,19570.0,1.0,27073.0,7503.0
722,39,20,20_ref_100_rule,593385,598337.0,628719,4952.0,4.0,6529.0,1577.0
723,39,20,20_ref_101_rule,593385,616131.0,628719,22746.0,0.0,-1.0,
724,39,27,27_ref_103_rule,640228,661422.0,688586,21194.0,2.0,22826.0,1632.0
725,39,27,27_ref_102_rule,640228,676519.0,688586,36291.0,0.0,-1.0,
726,39,27,27_ref_104_rule,640228,680741.0,688586,40513.0,1.0,44028.0,3515.0
727,39,30,30_ref_100_rule,705050,713715.0,749469,8665.0,6.0,16314.0,7649.0
728,39,72,72_ref_100_rule,771637,779282.0,811667,7645.0,2.0,10768.0,3123.0
729,39,72,72_ref_102_rule,771637,796103.0,811667,24466.0,3.0,25683.0,1217.0
730,39,62,62_ref_100_rule,833202,859046.0,912821,25844.0,6.0,27964.0,2120.0
731,39,62,62_ref_101_rule,833202,876242.0,912821,43040.0,1.0,44644.0,1604.0
732,39,76,76_ref_101_rule,954451,962908.0,993723,8457.0,,,
733,39,76,76_ref_100_rule,954451,978396.0,993723,23945.0,,,
734,39,11,11_ref_101_rule,1021629,1032280.0,1066256,10651.0,3.0,37216.0,26565.0
735,39,28,28_ref_100_rule,1098109,1105757.0,1147650,7648.0,6.0,10210.0,2562.0
736,39,28,28_ref_101_rule,1098109,1112111.0,1147650,14002.0,1.0,46343.0,32341.0
737,39,28,28_ref_104_rule,1098109,1125234.0,1147650,27125.0,1.0,31087.0,3962.0
738,39,28,28_ref_103_rule,1098109,1131729.0,1147650,33620.0,2.0,38265.0,4645.0
739,39,5,5_ref_100_rule,1179836,1202242.0,1262853,22406.0,3.0,23883.0,1477.0
740,39,5,5_ref_101_rule,1179836,1223059.0,1262853,43223.0,0.0,-1.0,
741,39,5,5_ref_103_rule,1179836,1227456.0,1262853,47620.0,15.0,50348.0,2728.0
742,39,5,5_ref_104_rule,1179836,1238289.0,1262853,58453.0,5.0,60208.0,1755.0
743,39,9,9_ref_101_rule,1306289,1322282.0,1351765,15993.0,2.0,19103.0,3110.0
744,39,9,9_ref_100_rule,1306289,1336255.0,1351765,29966.0,4.0,32569.0,2603.0
745,41,28,28_ref_101_rule,139790,154326.0,174624,14536.0,0.0,-1.0,
746,41,28,28_ref_104_rule,139790,161346.0,174624,21556.0,0.0,-1.0,
747,41,28,28_ref_103_rule,139790,166117.0,174624,26327.0,2.0,32486.0,6159.0
748,41,9,9_ref_101_rule,190905,205104.0,223374,14199.0,0.0,-1.0,
749,41,9,9_ref_100_rule,190905,212857.0,223374,21952.0,0.0,-1.0,
750,41,72,72_ref_100_rule,241437,248114.0,260074,6677.0,0.0,-1.0,
751,41,72,72_ref_102_rule,241437,252985.0,260074,11548.0,0.0,-1.0,
752,41,20,20_ref_100_rule,279669,284869.0,294758,5200.0,0.0,-1.0,
753,41,20,20_ref_101_rule,279669,289724.0,294758,10055.0,0.0,-1.0,
754,41,74,74_ref_101_rule,324671,337030.0,344974,12359.0,0.0,-1.0,
755,41,30,30_ref_100_rule,358906,364650.0,372214,5744.0,0.0,-1.0,
756,41,60,60_ref_101_rule,398187,405528.0,418032,7341.0,0.0,-1.0,
757,41,60,60_ref_100_rule,398187,412722.0,418032,14535.0,0.0,-1.0,
758,41,66,66_ref_101_rule,436653,456173.0,472128,19520.0,1.0,24391.0,4871.0
759,41,66,66_ref_100_rule,436653,463325.0,472128,26672.0,0.0,-1.0,
760,41,62,62_ref_100_rule,483778,493711.0,503863,9933.0,0.0,-1.0,
761,41,3,3_ref_106_rule,534266,543906.0,584339,9640.0,0.0,-1.0,
762,41,3,3_ref_101_rule,534266,553507.0,584339,19241.0,0.0,-1.0,
763,41,3,3_ref_100_rule,534266,558328.0,584339,24062.0,0.0,-1.0,
764,41,3,3_ref_105_rule,534266,563982.0,584339,29716.0,0.0,-1.0,
765,41,3,3_ref_102_rule,534266,570552.0,584339,36286.0,0.0,-1.0,
766,41,3,3_ref_104_rule,534266,573433.0,584339,39167.0,0.0,-1.0,
767,41,11,11_ref_101_rule,612528,619914.0,639726,7386.0,0.0,-1.0,
768,41,27,27_ref_103_rule,662518,675372.0,712617,12854.0,0.0,-1.0,
769,41,27,27_ref_102_rule,662518,685797.0,712617,23279.0,0.0,-1.0,
770,41,27,27_ref_104_rule,662518,688296.0,712617,25778.0,0.0,-1.0,
771,41,76,76_ref_101_rule,725433,732195.0,743212,6762.0,,,
772,41,76,76_ref_100_rule,725433,739323.0,743212,13890.0,,,
773,41,5,5_ref_100_rule,758943,771790.0,853069,12847.0,0.0,-1.0,
774,41,5,5_ref_101_rule,758943,777961.0,853069,19018.0,1.0,53530.0,34512.0
775,41,5,5_ref_103_rule,758943,783390.0,853069,24447.0,2.0,50823.0,26376.0
776,41,5,5_ref_104_rule,758943,788286.0,853069,29343.0,1.0,51323.0,21980.0
777,42,76,76_ref_101_rule,100554,123830.0,145997,23276.0,,,
778,42,11,11_ref_101_rule,174752,202112.0,244787,27360.0,25.0,28339.0,979.0
779,42,20,20_ref_100_rule,279795,321163.0,372889,41368.0,10.0,42013.0,645.0
780,42,20,20_ref_101_rule,279795,338408.0,372889,58613.0,4.0,59626.0,1013.0
781,42,62,62_ref_100_rule,410830,442371.0,526949,31541.0,25.0,42845.0,11304.0
782,42,62,62_ref_101_rule,410830,469042.0,526949,58212.0,7.0,58817.0,605.0
783,42,60,60_ref_101_rule,575148,584270.0,647373,9122.0,22.0,10943.0,1821.0
784,42,60,60_ref_100_rule,575148,603080.0,647373,27932.0,45.0,29921.0,1989.0
785,42,27,27_ref_103_rule,708380,723305.0,761476,14925.0,11.0,21385.0,6460.0
786,42,27,27_ref_102_rule,708380,736203.0,761476,27823.0,2.0,34626.0,6803.0
787,42,27,27_ref_104_rule,708380,738776.0,761476,30396.0,11.0,33368.0,2972.0
788,42,66,66_ref_101_rule,785693,809555.0,824833,23862.0,3.0,29772.0,5910.0
789,42,66,66_ref_100_rule,785693,819772.0,824833,34079.0,2.0,36492.0,2413.0
790,42,9,9_ref_101_rule,838932,853646.0,896533,14714.0,5.0,26323.0,11609.0
791,42,9,9_ref_100_rule,838932,866469.0,896533,27537.0,5.0,28113.0,576.0
792,42,28,28_ref_100_rule,932308,943868.0,984181,11560.0,11.0,39032.0,27472.0
793,42,28,28_ref_101_rule,932308,951662.0,984181,19354.0,0.0,-1.0,
794,42,28,28_ref_104_rule,932308,960655.0,984181,28347.0,3.0,36450.0,8103.0
795,42,28,28_ref_103_rule,932308,968191.0,984181,35883.0,3.0,36741.0,858.0
796,42,72,72_ref_100_rule,999253,1008943.0,1066982,9690.0,3.0,11209.0,1519.0
797,42,72,72_ref_102_rule,999253,1028053.0,1066982,28800.0,3.0,45760.0,16960.0
798,42,3,3_ref_106_rule,1089449,1118617.0,1159243,29168.0,8.0,57602.0,28434.0
799,42,3,3_ref_100_rule,1089449,1133897.0,1159243,44448.0,4.0,58685.0,14237.0
800,42,3,3_ref_105_rule,1089449,1137477.0,1159243,48028.0,7.0,56186.0,8158.0
801,42,30,30_ref_100_rule,1184533,1193617.0,1218327,9084.0,13.0,22751.0,13667.0
802,42,5,5_ref_100_rule,1238154,1267769.0,1328732,29615.0,12.0,30996.0,1381.0
803,42,5,5_ref_101_rule,1238154,1275188.0,1328732,37034.0,0.0,-1.0,
804,42,5,5_ref_103_rule,1238154,1283190.0,1328732,45036.0,12.0,51398.0,6362.0
805,42,5,5_ref_104_rule,1238154,1288527.0,1328732,50373.0,11.0,51639.0,1266.0
806,42,74,74_ref_101_rule,1366356,1395428.0,1405687,29072.0,0.0,-1.0,
807,43,72,72_ref_100_rule,71256,84482.0,136426,13226.0,,,
808,43,72,72_ref_102_rule,71256,90386.0,136426,19130.0,,,
809,43,27,27_ref_103_rule,163507,193839.0,263914,30332.0,10.0,31903.0,1571.0
810,43,27,27_ref_102_rule,163507,224041.0,263914,60534.0,2.0,79896.0,19362.0
811,43,27,27_ref_104_rule,163507,230319.0,263914,66812.0,10.0,86699.0,19887.0
812,43,11,11_ref_101_rule,287614,303821.0,374771,16207.0,4.0,73075.0,56868.0
813,43,74,74_ref_101_rule,416467,443607.0,469940,27140.0,2.0,44012.0,16872.0
814,43,20,20_ref_100_rule,490264,500363.0,532211,10099.0,5.0,28597.0,18498.0
815,43,20,20_ref_101_rule,490264,511405.0,532211,21141.0,5.0,32370.0,11229.0
816,43,60,60_ref_101_rule,550831,564781.0,605951,13950.0,3.0,37699.0,23749.0
817,43,60,60_ref_100_rule,550831,581694.0,605951,30863.0,14.0,39498.0,8635.0
818,43,62,62_ref_100_rule,632233,658394.0,726976,26161.0,5.0,60583.0,34422.0
819,43,62,62_ref_101_rule,632233,662849.0,726976,30616.0,2.0,60808.0,30192.0
820,43,5,5_ref_100_rule,792346,827998.0,961185,35652.0,3.0,136487.0,100835.0
821,43,5,5_ref_101_rule,792346,841829.0,961185,49483.0,3.0,138685.0,89202.0
822,43,5,5_ref_103_rule,792346,846750.0,961185,54404.0,17.0,142682.0,88278.0
823,43,5,5_ref_104_rule,792346,853262.0,961185,60916.0,12.0,142824.0,81908.0
824,43,9,9_ref_101_rule,993745,1013872.0,1041745,20127.0,3.0,34002.0,13875.0
825,43,9,9_ref_100_rule,993745,1022357.0,1041745,28612.0,0.0,-1.0,
826,43,76,76_ref_101_rule,1067236,1076707.0,1109116,9471.0,,,
827,43,76,76_ref_100_rule,1067236,1085751.0,1109116,18515.0,,,
828,43,66,66_ref_101_rule,1134132,1160177.0,1202926,26045.0,3.0,44453.0,18408.0
829,43,66,66_ref_100_rule,1134132,1170269.0,1202926,36137.0,1.0,49782.0,13645.0
830,43,28,28_ref_100_rule,1219964,1227509.0,1280822,7545.0,5.0,50415.0,42870.0
831,43,28,28_ref_101_rule,1219964,1231681.0,1280822,11717.0,2.0,47892.0,36175.0
832,43,28,28_ref_104_rule,1219964,1238892.0,1280822,18928.0,2.0,50690.0,31762.0
833,43,28,28_ref_103_rule,1219964,1244471.0,1280822,24507.0,5.0,48433.0,23926.0
834,43,30,30_ref_100_rule,1309028,1320022.0,1363448,10994.0,9.0,25065.0,14071.0
835,43,3,3_ref_106_rule,1396116,1416548.0,1489992,20432.0,2.0,74506.0,54074.0
836,43,3,3_ref_101_rule,1396116,1434684.0,1489992,38568.0,1.0,76113.0,37545.0
837,43,3,3_ref_100_rule,1396116,1441679.0,1489992,45563.0,1.0,77504.0,31941.0
838,43,3,3_ref_105_rule,1396116,1447582.0,1489992,51466.0,3.0,78928.0,27462.0
839,43,3,3_ref_102_rule,1396116,1457450.0,1489992,61334.0,0.0,-1.0,
840,43,3,3_ref_104_rule,1396116,1461363.0,1489992,65247.0,0.0,-1.0,
841,44,3,3_ref_106_rule,100917,114741.0,280350,13824.0,15.0,14990.0,1166.0
842,44,3,3_ref_101_rule,100917,188126.0,280350,87209.0,5.0,88022.0,813.0
843,44,3,3_ref_100_rule,100917,201940.0,280350,101023.0,8.0,102819.0,1796.0
844,44,3,3_ref_105_rule,100917,218686.0,280350,117769.0,3.0,119266.0,1497.0
845,44,3,3_ref_102_rule,100917,230052.0,280350,129135.0,2.0,131000.0,1865.0
846,44,3,3_ref_104_rule,100917,250719.0,280350,149802.0,9.0,151186.0,1384.0
847,44,9,9_ref_101_rule,327626,363840.0,417113,36214.0,8.0,42786.0,6572.0
848,44,9,9_ref_100_rule,327626,383208.0,417113,55582.0,6.0,56385.0,803.0
849,44,27,27_ref_103_rule,449991,491891.0,535572,41900.0,11.0,42945.0,1045.0
850,44,27,27_ref_102_rule,449991,520902.0,535572,70911.0,1.0,72224.0,1313.0
851,44,27,27_ref_104_rule,449991,528871.0,535572,78880.0,3.0,80135.0,1255.0
852,44,62,62_ref_100_rule,555359,590307.0,647819,34948.0,5.0,35666.0,718.0
853,44,62,62_ref_101_rule,555359,611541.0,647819,56182.0,5.0,56568.0,386.0
854,44,60,60_ref_101_rule,685260,698390.0,744444,13130.0,2.0,45676.0,32546.0
855,44,60,60_ref_100_rule,685260,714461.0,744444,29201.0,6.0,30054.0,853.0
856,44,76,76_ref_101_rule,766920,792884.0,843491,25964.0,,,
857,44,76,76_ref_100_rule,766920,827865.0,843491,60945.0,,,
858,44,72,72_ref_100_rule,864410,898460.0,945378,34050.0,3.0,55611.0,21561.0
859,44,72,72_ref_102_rule,864410,905888.0,945378,41478.0,1.0,55419.0,13941.0
860,44,66,66_ref_101_rule,969370,998641.0,1035931,29271.0,5.0,31070.0,1799.0
861,44,66,66_ref_100_rule,969370,1016169.0,1035931,46799.0,1.0,59899.0,13100.0
862,44,20,20_ref_100_rule,1050238,1058411.0,1091792,8173.0,5.0,9110.0,937.0
863,44,20,20_ref_101_rule,1050238,1073824.0,1091792,23586.0,2.0,34301.0,10715.0
864,44,74,74_ref_101_rule,1109430,1128115.0,1142982,18685.0,3.0,24292.0,5607.0
865,44,28,28_ref_100_rule,1162710,1188036.0,1223251,25326.0,1.0,27781.0,2455.0
866,44,28,28_ref_101_rule,1162710,1197412.0,1223251,34702.0,0.0,-1.0,
867,44,28,28_ref_104_rule,1162710,1206996.0,1223251,44286.0,2.0,58243.0,13957.0
868,44,28,28_ref_103_rule,1162710,1217838.0,1223251,55128.0,1.0,59375.0,4247.0
869,44,11,11_ref_101_rule,1241489,1250396.0,1277546,8907.0,5.0,12424.0,3517.0
870,44,30,30_ref_100_rule,1302363,1320142.0,1349321,17779.0,1.0,45800.0,28021.0
871,44,5,5_ref_100_rule,1365918,1393743.0,1471994,27825.0,3.0,29246.0,1421.0
872,44,5,5_ref_101_rule,1365918,1407649.0,1471994,41731.0,1.0,42329.0,598.0
873,44,5,5_ref_103_rule,1365918,1421754.0,1471994,55836.0,9.0,56827.0,991.0
874,44,5,5_ref_104_rule,1365918,1429590.0,1471994,63672.0,14.0,65504.0,1832.0
875,46,3,3_ref_106_rule,84140,97482.0,231079,13342.0,10.0,77030.0,63688.0
876,46,3,3_ref_101_rule,84140,117658.0,231079,33518.0,9.0,49274.0,15756.0
877,46,3,3_ref_100_rule,84140,131215.0,231079,47075.0,6.0,49099.0,2024.0
878,46,3,3_ref_105_rule,84140,148618.0,231079,64478.0,9.0,66112.0,1634.0
879,46,3,3_ref_102_rule,84140,177579.0,231079,93439.0,10.0,95167.0,1728.0
880,46,3,3_ref_104_rule,84140,186539.0,231079,102399.0,3.0,102470.0,71.0
881,46,76,76_ref_101_rule,276798,290060.0,326738,13262.0,,,
882,46,76,76_ref_100_rule,276798,301884.0,326738,25086.0,,,
883,46,66,66_ref_101_rule,359224,382239.0,426510,23015.0,13.0,37349.0,14334.0
884,46,66,66_ref_100_rule,359224,389059.0,426510,29835.0,6.0,54237.0,24402.0
885,46,5,5_ref_100_rule,441758,468048.0,583909,26290.0,11.0,107817.0,81527.0
886,46,5,5_ref_101_rule,441758,478840.0,583909,37082.0,7.0,116927.0,79845.0
887,46,5,5_ref_103_rule,441758,484560.0,583909,42802.0,20.0,60249.0,17447.0
888,46,5,5_ref_104_rule,441758,504262.0,583909,62504.0,25.0,114262.0,51758.0
889,46,60,60_ref_101_rule,622924,632255.0,658324,9331.0,4.0,13224.0,3893.0
890,46,60,60_ref_100_rule,622924,642123.0,658324,19199.0,16.0,22867.0,3668.0
891,46,28,28_ref_100_rule,697589,708447.0,771296,10858.0,5.0,49515.0,38657.0
892,46,28,28_ref_101_rule,697589,714417.0,771296,16828.0,0.0,-1.0,
893,46,28,28_ref_104_rule,697589,731429.0,771296,33840.0,3.0,53254.0,19414.0
894,46,28,28_ref_103_rule,697589,741754.0,771296,44165.0,6.0,51764.0,7599.0
895,46,72,72_ref_100_rule,798160,809727.0,866138,11567.0,4.0,31553.0,19986.0
896,46,72,72_ref_102_rule,798160,817171.0,866138,19011.0,8.0,34060.0,15049.0
897,46,30,30_ref_100_rule,888831,902214.0,947032,13383.0,24.0,35975.0,22592.0
898,46,74,74_ref_101_rule,972289,991937.0,1019132,19648.0,4.0,28906.0,9258.0
899,46,9,9_ref_101_rule,1035862,1054223.0,1085494,18361.0,2.0,37907.0,19546.0
900,46,9,9_ref_100_rule,1035862,1062425.0,1085494,26563.0,5.0,42062.0,15499.0
901,46,27,27_ref_103_rule,1126890,1144828.0,1199489,17938.0,7.0,57793.0,39855.0
902,46,27,27_ref_102_rule,1126890,1159559.0,1199489,32669.0,6.0,56277.0,23608.0
903,46,27,27_ref_104_rule,1126890,1165596.0,1199489,38706.0,12.0,43253.0,4547.0
904,46,11,11_ref_101_rule,1220425,1228856.0,1273729,8431.0,7.0,31886.0,23455.0
905,46,20,20_ref_100_rule,1311944,1320502.0,1341890,8558.0,4.0,22668.0,14110.0
906,46,20,20_ref_101_rule,1311944,1329562.0,1341890,17618.0,8.0,21627.0,4009.0
